"MULTILINESTRING ((-73.80382741504005 40.86140528025027, -73.80388620481934 40.861437166776525, -73.80394530654159 40.8614687197607, -73.80400471601737 40.861499938022526, -73.80406443016444 40.861530819043466, -73.80412444545435 40.861561361979426, -73.80418475968693 40.86159156448091, -73.80424536779152 40.86162142486358, -73.80430626690402 40.86165094144691, -73.8043674548198 40.861680113389085, -73.80442892647058 40.8617089381682, -73.80449067987429 40.86173741427275, -73.80455271128218 40.86176554069077, -73.8046150162874 40.86179331506907, -73.80467759202273 40.861820736732234, -73.80474043584508 40.861847803832596, -73.80480354224275 40.86187451451769, -73.8048669103359 40.86190086761286, -73.80493053461183 40.86192686160069, -73.80499441242489 40.86195249547115, -73.80505853980989 40.86197776670429, -73.80512291301591 40.86200267495828, -73.80518752939918 40.86202721855305, -73.80525238477136 40.86205139580586, -73.80531747560458 40.86207520553773, -73.80538279836996 40.86209864690468, -73.80544834910022 40.86212171805687, -73.80551412426743 40.86214441781531, -73.80558012056531 40.86216674466634, -73.80564633424325 40.8621886981007, -73.80571276155455 40.86221027626898, -73.80577939830879 40.86223147815857, -73.80584624141876 40.8622523027588, -73.80591328735788 40.862272748388165, -73.80598053127272 40.862292814368054, -73.806047970738 40.8623124996889, -73.80611560178433 40.862331803171045, -73.80618342022261 40.86235072329937, -73.80625142208194 40.86236925939684, -73.80631960449377 40.86238741112328, -73.80638796305166 40.86240517579054, -73.80773221314756 40.86272771479601, -73.80784722749233 40.86275207902643, -73.80796209091964 40.862776849637775, -73.80807680144696 40.862802026124605, -73.8081913562062 40.862827608985164, -73.80830575233698 40.86285359603737, -73.80841998807306 40.86287998828386, -73.80853406033287 40.862906783709754, -73.80864796712949 40.86293398331733, -73.8087617053818 40.86296158492419, -73.80887527398693 40.862989589031535, -73.80898866853641 40.86301799462744, -73.80910188792929 40.86304680154307, -73.80921492908243 40.8630760082661, -73.80932779001175 40.86310561479378, -73.80944046763314 40.863135619948864, -73.80955295974178 40.863166023728276, -73.8096652650169 40.86319682562774, -73.80977737905143 40.86322802413285, -73.80988930052403 40.86325961890694, -73.81000102723034 40.863291609779395, -73.81011255696978 40.86332399523944, -73.8102238853313 40.863356775112834, -73.81033501231896 40.86338994856257, -73.81044593374429 40.86342351474473, -73.81055664894934 40.863457472821175, -73.81066715396435 40.86349182261846, -73.81077744702847 40.863526563129156, -73.81088752571846 40.863561693512246, -73.81099738717016 40.86359721275854, -73.81110703006357 40.86363312002886, -73.81121645064805 40.86366941565272, -73.81132564760831 40.86370609711574, -73.81143461873688 40.86374316525256, -73.81154336094986 40.86378061871858, -73.81165187182567 40.86381845600278, -73.81176014938036 40.86385667693504, -73.81186819119047 40.86389528067444, -73.81197599549404 40.863934266548654, -73.81208355876666 40.86397363287739, -73.81219087880311 40.864013379657685, -73.81229795428413 40.86405350571545, -73.81240478234487 40.864094010209016, -73.81251136056174 40.864134892297564, -73.81261768717364 40.86417615097374, -73.81272375887478 40.86421778522775, -73.81282957368052 40.864259795057045, -73.81293513027477 40.86430217811484, -73.81304042490704 40.86434493456335, -73.81314545603774 40.864388063060524, -73.81325022190659 40.86443156226408))",1
"MULTILINESTRING ((-73.95900820520669 40.718636435052055, -73.95772544059622 40.71783430087182))",1
"MULTILINESTRING ((-74.08221543990558 40.6266504103925, -74.08231374821605 40.626120519122))",3
"MULTILINESTRING ((-73.93076990512817 40.6989108672084, -73.93052028738512 40.69877228276981))",2
"MULTILINESTRING ((-74.08478305131469 40.614027260589395, -74.08358126356858 40.61377782243578))",1
"MULTILINESTRING ((-73.98306206491732 40.78175761592776, -73.98259000078777 40.782392907594264))",2
"MULTILINESTRING ((-73.8619955971455 40.85439181630092, -73.8619199597032 40.85678359401678))",2
"MULTILINESTRING ((-73.96666504641229 40.648028877968194, -73.9657842125346 40.64837552582945))",1
"MULTILINESTRING ((-73.95281556264523 40.80334161190608, -73.95268538085278 40.803537323303956, -73.95271019250188 40.80396509741124, -73.95271359731407 40.80402380300035, -73.95272325270483 40.80419027295676))",2
"MULTILINESTRING ((-73.97696049656075 40.75598010910632, -73.97650358517937 40.75660605712954))",1
"MULTILINESTRING ((-74.07181576543128 40.59269840769242, -74.07214622610927 40.59258865226684))",1
"MULTILINESTRING ((-73.82974238843903 40.829423134019734, -73.83117364735831 40.83109924305138))",1
"MULTILINESTRING ((-74.2488287763364 40.503389445972516, -74.24795838730435 40.500917934438))",1
"MULTILINESTRING ((-73.97483327616725 40.6670220975252, -73.97533714624664 40.66641909502685))",1
"MULTILINESTRING ((-73.97102364755717 40.62566871901249, -73.97073978025975 40.624142605543426))",489
"MULTILINESTRING ((-73.90493597620325 40.850490775710014, -73.90447270566122 40.851060944795066))",1014
"MULTILINESTRING ((-73.90740641670075 40.6784317172443, -73.90719133136432 40.67860922425913))",1536
"MULTILINESTRING ((-73.90790218090152 40.67735953869083, -73.90777258307592 40.678111770235226))",1535
"MULTILINESTRING ((-73.98692615395476 40.71290290408656, -73.98689515917567 40.71267230153856, -73.98688737836294 40.71261441087122, -73.98687840976868 40.71254768469516, -73.9868133132548 40.71206335409117, -73.98675332551046 40.71161707256992, -73.98674250662766 40.71153658331656))",69
"MULTILINESTRING ((-73.95200438673729 40.67907293472469, -73.94964710530778 40.67896292906093))",20
"MULTILINESTRING ((-73.94236932748696 40.69015994466531, -73.93953377761268 40.690484872135876))",30
"MULTILINESTRING ((-73.91922469024905 40.80755838075229, -73.91747989574664 40.80682209515774))",170
"MULTILINESTRING ((-73.87749589507588 40.8718341580626, -73.87682710454666 40.87111903404296))",16
"MULTILINESTRING ((-73.93122391139313 40.85965840753626, -73.9307708866132 40.86064070505663))",18
"MULTILINESTRING ((-74.00337621526967 40.72525167518949, -74.00390196650636 40.72550339622415, -74.00403067928828 40.72551249552501))",4
"MULTILINESTRING ((-73.99776107879224 40.721576121353586, -73.99712269657495 40.72230075572065))",26
"MULTILINESTRING ((-73.93451037531118 40.645028377360234, -73.9335758884146 40.64508370056432))",587
"MULTILINESTRING ((-74.10674757201949 40.635732755236866, -74.10660981068524 40.635059455072195, -74.10653607947599 40.63469888329655))",77
"MULTILINESTRING ((-74.16153916255378 40.61274742383767, -74.16192455463907 40.6109891964515))",12
"MULTILINESTRING ((-74.16903319457457 40.61383299840587, -74.1680777553223 40.61370840707723))",1
"MULTILINESTRING ((-74.113568892334 40.5725030108963, -74.11192096645237 40.57162668862939))",9
"MULTILINESTRING ((-73.91303721372404 40.684367809180074, -73.91227301280952 40.68393496468992))",63
"MULTILINESTRING ((-74.16266708789517 40.59432275254775, -74.16360268225218 40.59337419915926))",6
"MULTILINESTRING ((-74.07447804795713 40.62873568536103, -74.07422160570133 40.62732295118787))",1
"MULTILINESTRING ((-74.0848581807073 40.61739943192873, -74.0835734311948 40.61700767378886))",40
"MULTILINESTRING ((-74.1102372715083 40.641610291633455, -74.11109890123315 40.641522634394725))",3
"MULTILINESTRING ((-73.940221236712 40.722891505267, -73.94032257249127 40.72345385406384))",9
"MULTILINESTRING ((-73.99971800166482 40.60548192537589, -73.99899603816641 40.60505570448364))",73
"MULTILINESTRING ((-73.99535761865438 40.5944033279518, -73.99486528759543 40.594010156779326))",6
"MULTILINESTRING ((-73.97047171931159 40.624170029979055, -73.97013413956493 40.622376367743314, -73.97001867644406 40.621792476131084, -73.9697763041657 40.62051858172662, -73.96956472786043 40.61939824233214))",107
"MULTILINESTRING ((-73.85273748995684 40.857237135634556, -73.85162779055358 40.85732404329287))",14
"MULTILINESTRING ((-73.90815857039752 40.61937312213463, -73.90784467468124 40.619090998689, -73.90634136923651 40.61773983048712))",17
"MULTILINESTRING ((-73.88617655912773 40.65275148045659, -73.88547892840985 40.65304239312877, -73.88462094716803 40.65340899212217))",33
"MULTILINESTRING ((-73.86993597919111 40.659707979579565, -73.86911456511122 40.660057340377556))",34
"MULTILINESTRING ((-74.20699018202468 40.54174668017872, -74.20797310552798 40.54167105193434))",2
"MULTILINESTRING ((-73.90887602798483 40.623327470636376, -73.90767124724783 40.62224431242385))",4
"MULTILINESTRING ((-73.93391870754921 40.70748702562894, -73.9342111512477 40.70809618169552))",12
"MULTILINESTRING ((-73.9453013583266 40.665987842597474, -73.94252843572505 40.66583792353689))",113
"MULTILINESTRING ((-73.93707476804785 40.664644217820246, -73.93430630584034 40.6644956158908))",39
"MULTILINESTRING ((-73.9072918317706 40.69021906972564, -73.90654394358135 40.689790937007))",1
"MULTILINESTRING ((-73.88753298654171 40.85441761969837, -73.8868511540812 40.85409553159119))",1
"MULTILINESTRING ((-74.0027295494567 40.62482150696001, -74.0005298749299 40.62348993908305))",5
"MULTILINESTRING ((-73.90853264718093 40.63464277663028, -73.90742126389941 40.633645534207844))",7
"MULTILINESTRING ((-73.9998892120681 40.63789602652121, -73.9990904987123 40.637415325796006))",2
"MULTILINESTRING ((-73.9550410375755 40.57918230898132, -73.95606553961719 40.57774464015153))",21
"MULTILINESTRING ((-73.98653302974755 40.68037263893455, -73.98696009733902 40.67974350766892))",5
"MULTILINESTRING ((-73.97620075477023 40.669372139648715, -73.97382528534618 40.66822308814437))",28
"MULTILINESTRING ((-73.97911416996585 40.68310270057948, -73.97659584799237 40.682118397281336))",35
"MULTILINESTRING ((-73.93367604912044 40.65515631068926, -73.93351201676951 40.653624522583556))",7
"MULTILINESTRING ((-73.9603223574873 40.667363706607624, -73.95924430539833 40.66714201879721))",21
"MULTILINESTRING ((-73.96688041964651 40.69334171173046, -73.96656628562566 40.69175568244215))",23
"MULTILINESTRING ((-73.89570367085855 40.68066467984911, -73.89545597184625 40.681007398298966))",20
"MULTILINESTRING ((-73.9223740225336 40.84191082307352, -73.92275477764981 40.84284853729749))",32
"MULTILINESTRING ((-73.92030370780483 40.835396841947436, -73.91945523070046 40.835099899993885))",28
"MULTILINESTRING ((-73.97813931745709 40.76302401446683, -73.97991121621462 40.76377256650322))",40
"MULTILINESTRING ((-73.98908976152079 40.58546064660024, -73.98825968702512 40.58503005148029))",7
"MULTILINESTRING ((-73.94076471281278 40.67290959772215, -73.93997159676215 40.672866321961195))",9
"MULTILINESTRING ((-74.00228600092997 40.76081494924389, -74.00184833797977 40.76143814230611))",2
"MULTILINESTRING ((-73.90477889314089 40.82310850385894, -73.90469762856799 40.82308902333761, -73.90455857547114 40.82305568892957, -73.90448221519422 40.82303738381274, -73.90438422425956 40.82301389292135, -73.90427186085101 40.82298695627005))",11
"MULTILINESTRING ((-73.99575453415048 40.610456346180904, -73.99355659531538 40.60912285122697))",9
"MULTILINESTRING ((-73.94661994537915 40.69708943744494, -73.94661400900188 40.69706028627534, -73.9465981667711 40.69698249665352, -73.94654851186009 40.696738670060206, -73.94653496814105 40.69667216295277, -73.94649028002199 40.69645272056204))",5
"MULTILINESTRING ((-73.95870789888986 40.65038727328024, -73.9558251843973 40.650529808078815))",6
"MULTILINESTRING ((-73.91172740296534 40.66213473222517, -73.91133533986947 40.66059733858592))",4
"MULTILINESTRING ((-73.90497849483219 40.89456762748172, -73.90485540945257 40.89471874436212, -73.9047185550913 40.89486364572689, -73.90456879927474 40.89500127836274, -73.90440718781628 40.89513067061985, -73.90423494452081 40.89525098535077))",14
"MULTILINESTRING ((-73.9221324286599 40.67974497719791, -73.91943071345473 40.6800558297382))",7
"MULTILINESTRING ((-73.86693761253737 40.82232384541365, -73.86700875612651 40.82256839587568, -73.86703685946622 40.82266499639427, -73.86713631933846 40.8227338910325))",6
"MULTILINESTRING ((-73.87550702477627 40.82923413457342, -73.87460867945155 40.82950290492133))",6
"MULTILINESTRING ((-73.90811654183767 40.675376658387975, -73.90620190583017 40.67528292786075))",30
"MULTILINESTRING ((-73.90452151245363 40.85732691165902, -73.90429139900165 40.85770771845438))",2
"MULTILINESTRING ((-73.86550493684267 40.87708659602212, -73.8650236734132 40.876932179839926, -73.86496334584596 40.87691376920114, -73.86489632173422 40.87689238101402, -73.86483194067307 40.876871836178054, -73.86471555842165 40.87683469635758))",2
"MULTILINESTRING ((-74.08215363715918 40.595655355841785, -74.08154957004795 40.594728031189625, -74.0808923014213 40.59365591853466))",2
"MULTILINESTRING ((-74.14787554460601 40.56299154357905, -74.14645205129716 40.561633482239415))",1
"MULTILINESTRING ((-73.9190891631071 40.658966445938646, -73.91726963482587 40.65733324349931))",31
"MULTILINESTRING ((-73.83384195497604 40.85400447418462, -73.83083231820966 40.85379707533594))",13
"MULTILINESTRING ((-73.92349786366577 40.61465815753519, -73.92334491700065 40.613236916295094))",4
"MULTILINESTRING ((-73.96607449041005 40.77377298910014, -73.96560968621523 40.77440720144542))",2
"MULTILINESTRING ((-73.97376587622131 40.76036416417522, -73.97226011762302 40.759725425642195))",49
"MULTILINESTRING ((-74.0071621930003 40.73429581315818, -74.00849166308299 40.734094369373416))",18
"MULTILINESTRING ((-73.92745568369024 40.812268460581684, -73.92670426567692 40.81171686817874))",3
"MULTILINESTRING ((-73.99167274856696 40.663028680009, -73.9912964395485 40.66280153326403, -73.98947000113299 40.66169904051904))",7
"MULTILINESTRING ((-73.93587979447514 40.687159549060134, -73.93472341045059 40.68729292229522, -73.933590353072 40.68742358661098, -73.93339346606686 40.68744629124553, -73.93332300317634 40.6874544165702, -73.93295847705987 40.68749645020294))",24
"MULTILINESTRING ((-74.0023555767028 40.717687398427685, -74.00158824842286 40.71729189389341))",5
"MULTILINESTRING ((-73.88485338732328 40.67612938829683, -73.8845365714551 40.6748885203417))",7
"MULTILINESTRING ((-74.04047541710517 40.62078994423459, -74.04050274497442 40.62060268046163, -74.04050275700634 40.62060258111281, -74.04050275694637 40.620602482270826, -74.04050929435708 40.620411794323104, -74.0405092942972 40.62041169564865, -74.0405092828099 40.62041160552221, -74.0404942519077 40.62021937653344, -74.04049425186409 40.620219304663586, -74.04049423950849 40.620219232798085, -74.04049177065124 40.62020641654085, -74.04048123952572 40.620169500082426, -74.04047021400446 40.62013266772889, -74.04045869387082 40.62009592350084, -74.04044668066636 40.62005927041315, -74.0404341765933 40.62002271315567, -74.04042118099531 40.61998625591671, -74.04040769717264 40.61994990137537, -74.04039372556825 40.619913653719586, -74.04037926794447 40.619877517471814, -74.04036432540312 40.61984149564704, -74.04034890014577 40.619805592097414, -74.04033299393423 40.6197698105078, -74.04031660743146 40.61973415540102, -74.04029974239862 40.61969862945674, -74.0402824021368 40.61966323702932, -74.0402645870887 40.619627981971576, -74.04024629879599 40.61959286763329, -74.04022754033927 40.619557897363784, -74.04020831370049 40.61952307551786, -74.04018861954162 40.61948840511055, -74.04016846160373 40.619453890998685, -74.04014784054804 40.61941953502459, -74.04012675923597 40.619385341710306, -74.04010521986893 40.61935131490798, -74.0400832246479 40.61931745779961, -74.04006077555422 40.61928377390236, -74.04003787566856 40.61925026690056, -74.04001452719226 40.619216940646304, -74.03999073144655 40.619183797819346, -74.03996649261121 40.619150841936026))",36
"MULTILINESTRING ((-74.00572164272154 40.72175205030734, -74.00642481515706 40.72180536479369))",3
"MULTILINESTRING ((-73.94306494266053 40.84019341748002, -73.942278965801 40.84215434246939))",6
"MULTILINESTRING ((-73.93617544519519 40.65146836807453, -73.93598888382017 40.649752219726075))",20
"MULTILINESTRING ((-74.03432262014285 40.622682209635734, -74.0346006153585 40.62200073904816))",6
"MULTILINESTRING ((-74.03444160139642 40.636799673550165, -74.03395609717417 40.636649098406764, -74.03283896605629 40.636302614552854, -74.03280047149336 40.63629067589831, -74.03250380538073 40.63619865497107))",9
"MULTILINESTRING ((-74.00638477174446 40.74464590239015, -74.00595977647542 40.74523098453932))",2
"MULTILINESTRING ((-73.87907479610477 40.686888055325284, -73.87788683624197 40.687491233985696))",16
"MULTILINESTRING ((-73.93244155225996 40.7238133777132, -73.93087102036078 40.7242201419626))",3
"MULTILINESTRING ((-73.99400419125496 40.66078983590228, -73.99179969737641 40.65945788111923))",8
"MULTILINESTRING ((-73.9784549121324 40.61670610176425, -73.97905795856794 40.6161258365952))",1
"MULTILINESTRING ((-73.95704343513337 40.66196515074292, -73.95369968725231 40.6621739168885))",11
"MULTILINESTRING ((-73.96239800348854 40.68635201810295, -73.96210751461916 40.68489081226031))",17
"MULTILINESTRING ((-73.9010582391178 40.641421154117175, -73.90050328727344 40.64092287735103))",2
"MULTILINESTRING ((-74.00616926871125 40.63530350141345, -74.00410651594464 40.63406012089073))",8
"MULTILINESTRING ((-74.1177246204198 40.61209217172476, -74.11895900143953 40.611990276020265))",1
"MULTILINESTRING ((-73.93329805197548 40.67519003704297, -73.93338375545913 40.6743022510869))",3
"MULTILINESTRING ((-73.96800084403013 40.62933305771256, -73.96785517481877 40.62855611150018))",10
"MULTILINESTRING ((-74.03555598232235 40.634062017580575, -74.03287451463889 40.633429345431814))",2
"MULTILINESTRING ((-73.90968247348236 40.799763099355644, -73.90907214228719 40.80037187066696))",2
"MULTILINESTRING ((-73.93496529247663 40.849839999219235, -73.93454397383132 40.85041663425745))",2
"MULTILINESTRING ((-73.91372636469903 40.837110054339774, -73.91278126330353 40.8382430563718))",4
"MULTILINESTRING ((-74.09029286290347 40.596196541758076, -74.08981064673496 40.59608135525135, -74.08936448383295 40.596069591376455))",1
"MULTILINESTRING ((-73.88922327965889 40.636985732627, -73.88740487250979 40.635377790881456))",25
"MULTILINESTRING ((-73.89710030888608 40.669092935745205, -73.89619768834659 40.66922686930674))",2
"MULTILINESTRING ((-73.99336044878983 40.70048591721581, -73.99175835638259 40.70005181239504))",2
"MULTILINESTRING ((-73.97319260014314 40.746940548263574, -73.97165740612374 40.7463036935997))",14
"MULTILINESTRING ((-74.03032234460834 40.63964722023463, -74.03047261891031 40.63928530731089, -74.03060631327827 40.63896332699042))",3
"MULTILINESTRING ((-73.8925639256652 40.8605227289159, -73.89141802424177 40.8616629830386))",4
